date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Other
11/10/18 02:30,3.64,6.23,0,1
11/10/18 02:45,3.6,6.55,0,1
11/10/18 03:00,3.64,6.88,0,1
11/10/18 03:15,3.64,6.55,0,1
11/10/18 03:30,3.49,6.48,0,1
11/10/18 03:45,3.06,6.16,0,1
11/10/18 04:00,3.35,6.98,0,1
11/10/18 04:15,3.56,7.6,0,1
11/10/18 04:30,3.06,6.01,0,1
11/10/18 04:45,2.95,6.01,0,1
11/10/18 05:00,3.06,6.16,0,1
11/10/18 05:15,3.02,6.08,0,1
11/10/18 05:30,2.99,6.05,0,1
11/10/18 05:45,2.99,5.9,0,1
11/10/18 06:00,2.99,6.05,0,1
11/10/18 06:15,3.31,6.52,0,1
11/10/18 06:30,3.31,6.19,0,1
11/10/18 06:45,2.92,5.8,0,1
11/10/18 07:00,2.88,5.69,0,1
11/10/18 07:15,2.88,5.62,0,1
11/10/18 07:30,3.42,6.12,0,1
11/10/18 07:45,4.57,7.67,0,1
11/10/18 08:00,4.18,6.3,0,1
11/10/18 08:15,47.16,34.88,0,1
11/10/18 08:30,106.49,74.59,0,1
11/10/18 08:45,136.01,93.2,0,1
11/10/18 09:00,113.83,56.02,0,1
11/10/18 09:15,138.02,73.91,0,1
11/10/18 09:30,95.94,48.13,0,1
11/10/18 09:45,103,44.82,0,1
11/10/18 10:00,75.13,38.88,0,1
11/10/18 10:15,99.97,52.49,0,1
11/10/18 10:30,101.48,50.36,0,1
11/10/18 10:45,119.77,55.84,0,1
11/10/18 11:00,102.1,54.29,0,1
11/10/18 11:15,137.16,73.48,0,1
11/10/18 11:30,85.68,41.62,0,1
11/10/18 11:45,99.47,50.65,0,1
11/10/18 12:00,110.52,60.98,0,1
11/10/18 12:15,12.02,1.22,12.35,1
11/10/18 12:30,8.03,0,14.58,1
11/10/18 12:45,8.06,0,14.36,1
11/10/18 13:00,7.88,0,14.62,1
11/10/18 13:15,36.97,17.21,3.35,1
11/10/18 13:30,65.02,37.62,0,1
11/10/18 13:45,51.19,27.25,0,1
11/10/18 14:00,56.99,31,0,1
11/10/18 14:15,50.72,29.88,0,1
11/10/18 14:30,37.04,15.01,0,1
11/10/18 14:45,35.68,11.77,0,1
11/10/18 15:00,41.8,19.4,0,1
11/10/18 15:15,45.79,24.8,0,1
11/10/18 15:30,49.36,29.84,0,1
11/10/18 15:45,65.27,49.28,0,1
11/10/18 16:00,62.82,35.64,0,1
11/10/18 16:15,59.76,41.69,0,1
11/10/18 16:30,44.24,21.02,0,1
11/10/18 16:45,57.06,32.15,0,1
11/10/18 17:00,60.52,35.68,0,1
11/10/18 17:15,98.64,45.72,0,1
11/10/18 17:30,53.75,19.73,0.11,1
11/10/18 17:45,31.18,0.68,1.51,1
11/10/18 18:00,31.25,5.76,0.68,1
11/10/18 18:15,45.4,17.93,0,1
11/10/18 18:30,89.5,43.34,0,1
11/10/18 18:45,95.15,43.34,0,1
11/10/18 19:00,109.51,50.47,0,1
11/10/18 19:15,64.76,27.9,0,1
11/10/18 19:30,79.38,35.96,0,1
11/10/18 19:45,114.98,56.09,0,1
11/10/18 20:00,98.86,48.24,0,1
11/10/18 20:15,66.1,28.62,0,1
11/10/18 20:30,95.15,48.74,0,1
11/10/18 20:45,114.37,56.84,0,1
11/10/18 21:00,78.77,35.17,0,1
11/10/18 21:15,6.3,0.22,15.62,1
11/10/18 21:30,4.25,0,16.81,1
11/10/18 21:45,4.1,0,16.38,1
11/10/18 22:00,3.92,0.04,15.98,1
11/10/18 22:15,3.78,6.48,0.11,1
11/10/18 22:30,3.71,7.06,0,1
11/10/18 22:45,3.67,7.02,0,1
11/10/18 23:00,3.78,6.91,0,1
11/10/18 23:15,4.68,7.34,0,1
11/10/18 23:30,3.82,6.34,0,1
11/10/18 23:45,3.56,6.66,0,1
11/10/18 00:00,3.56,6.91,0,1
12/10/18 00:15,3.49,6.44,0,1
12/10/18 00:30,3.56,6.12,0,1
12/10/18 00:45,3.56,6.12,0,1
12/10/18 01:00,3.64,6.59,0,1
12/10/18 01:15,3.6,6.88,0,1
12/10/18 01:30,3.6,6.48,0,1
12/10/18 01:45,3.56,6.08,0,1
12/10/18 02:00,3.56,6.05,0,1
12/10/18 02:15,3.67,6.91,0,1
12/10/18 02:30,3.6,6.8,0,1
12/10/18 02:45,3.6,6.55,0,1
12/10/18 03:00,3.89,7.02,0,1
12/10/18 03:15,4.54,8.06,0,1
12/10/18 03:30,3.38,6.66,0,1
12/10/18 03:45,3.06,5.58,0,1
12/10/18 04:00,2.95,5.51,0,1
12/10/18 04:15,2.99,5.72,0,1
12/10/18 04:30,2.99,5.47,0,1
12/10/18 04:45,2.99,5.51,0,1
12/10/18 05:00,3.06,5.4,0,1
12/10/18 05:15,2.99,5.4,0,1
12/10/18 05:30,2.99,5.51,0,1
12/10/18 05:45,3.17,5.72,0,1
12/10/18 06:00,3.6,6.91,0,1
12/10/18 06:15,3.02,5.65,0,1
12/10/18 06:30,2.99,5.62,0,1
12/10/18 06:45,2.95,5.62,0,1
12/10/18 07:00,2.92,5.4,0,1
12/10/18 07:15,2.88,5.29,0,1
12/10/18 07:30,3.31,5.72,0,1
12/10/18 07:45,5.29,7.24,0,1
12/10/18 08:00,4.18,6.7,0,1
12/10/18 08:15,27.32,27.5,0,1
12/10/18 08:30,57.49,54.76,0,1
12/10/18 08:45,98.35,67.97,0,1
12/10/18 09:00,121.72,67.39,0,1
12/10/18 09:15,93.1,47.45,0,1
12/10/18 09:30,57.64,32.94,0,1
12/10/18 09:45,51.3,28.62,0,1
12/10/18 10:00,62.82,41.4,0,1
12/10/18 10:15,42.77,21.13,0,1
12/10/18 10:30,50.4,28.37,0,1
12/10/18 10:45,62.78,41.58,0,1
12/10/18 11:00,51.34,27.43,0,1
12/10/18 11:15,53.75,30.89,0,1
12/10/18 11:30,48.6,25.38,0,1
12/10/18 11:45,58.39,38.16,0,1
12/10/18 12:00,47.92,33.26,0.54,1
12/10/18 12:15,4.32,0,17.78,1
12/10/18 12:30,4.25,0,17.53,1
12/10/18 12:45,4.5,0,16.52,1
12/10/18 13:00,4.64,0,16.63,1
12/10/18 13:15,36.86,17.6,4.79,1
12/10/18 13:30,60.05,37.84,0,1
12/10/18 13:45,53.6,31.72,0,1
12/10/18 14:00,50.08,28.62,0,1
12/10/18 14:15,39.17,11.56,0,1
12/10/18 14:30,55.87,27.32,0,1
12/10/18 14:45,53.93,25.52,0,1
12/10/18 15:00,44.64,20.84,0,1
12/10/18 15:15,44.06,21.71,0,1
12/10/18 15:30,44.32,19.33,0,1
12/10/18 15:45,67.07,45.04,0,1
12/10/18 16:00,45.11,22.54,0,1
12/10/18 16:15,47.99,27.29,0,1
12/10/18 16:30,47.2,26.32,0,1
12/10/18 16:45,46.4,23.29,0,1
12/10/18 17:00,51.3,32.33,0,1
12/10/18 17:15,57.78,36.68,0,1
12/10/18 17:30,44.89,19.84,0.11,1
12/10/18 17:45,29.2,1.15,1.58,1
12/10/18 18:00,29.56,6.41,0.58,1
12/10/18 18:15,50.94,39.17,0,1
12/10/18 18:30,71.42,60.66,0,1
12/10/18 18:45,47.34,24.26,0,1
12/10/18 19:00,56.38,33.73,0,1
12/10/18 19:15,70.42,49.82,0,1
12/10/18 19:30,49.46,30.38,0,1
12/10/18 19:45,45.54,24.98,0,1
12/10/18 20:00,50.04,32.98,0,1
12/10/18 20:15,46.15,26.78,0,1
12/10/18 20:30,68.04,53.5,0,1
12/10/18 20:45,63.76,51.55,0,1
12/10/18 21:00,36.4,16.2,1.22,1
12/10/18 21:15,4.32,0,16.45,1
12/10/18 21:30,4.21,0,17.82,1
12/10/18 21:45,3.85,0,18.22,1
12/10/18 22:00,3.74,0,17.68,1
12/10/18 22:15,3.56,6.16,0.14,1
12/10/18 22:30,3.56,6.23,0,1
12/10/18 22:45,3.53,6.08,0,1
12/10/18 23:00,4.36,6.01,0,1
12/10/18 23:15,4.57,5.54,0,1
12/10/18 23:30,3.64,5.26,0,1
12/10/18 23:45,3.49,6.26,0,1
12/10/18 00:00,3.6,6.91,0,1
13/10/18 00:15,3.64,7.06,0,1
13/10/18 00:30,3.56,7.09,0,1
13/10/18 00:45,3.56,7.24,0,1
13/10/18 01:00,3.64,7.49,0,1
13/10/18 01:15,3.6,7.42,0,1
13/10/18 01:30,3.64,7.42,0,1
13/10/18 01:45,3.56,7.34,0,1
13/10/18 02:00,3.6,7.45,0,1
13/10/18 02:15,3.6,7.49,0,1
13/10/18 02:30,3.49,5.9,0,1
13/10/18 02:45,3.56,6.05,0,1
13/10/18 03:00,3.13,5.08,0,1
13/10/18 03:15,2.77,4.21,0,1
13/10/18 03:30,2.81,4.32,0,1
13/10/18 03:45,2.77,4.39,0,1
13/10/18 04:00,2.88,4.46,0,1
13/10/18 04:15,3.2,5.36,0,1
13/10/18 04:30,3.53,6.19,0,1
13/10/18 04:45,2.88,4.57,0,1
13/10/18 05:00,2.81,4.28,0,1
13/10/18 05:15,2.81,4.28,0,1
13/10/18 05:30,2.84,4.36,0,1
13/10/18 05:45,2.81,4.28,0,1
13/10/18 06:00,3.2,5.4,0,1
13/10/18 06:15,3.31,5.98,0,1
13/10/18 06:30,2.77,4.61,0,1
13/10/18 06:45,2.84,4.72,0,1
13/10/18 07:00,2.77,4.57,0,1
13/10/18 07:15,2.74,4.39,0,1
13/10/18 07:30,2.95,4.5,0,1
13/10/18 07:45,3.2,4.28,0,1
13/10/18 08:00,3.28,4.36,0,1
13/10/18 08:15,28.51,28.69,0,1
13/10/18 08:30,51.98,53.89,0,1
13/10/18 08:45,72.29,71.32,0,1
13/10/18 09:00,59.26,38.27,0,1
13/10/18 09:15,51.84,30.85,0,1
13/10/18 09:30,43.31,18,0,1
13/10/18 09:45,41.22,16.09,0,1
13/10/18 10:00,37.22,10.19,0,1
13/10/18 10:15,43.92,14.29,0,1
13/10/18 10:30,45.14,14.65,0,1
13/10/18 10:45,43.13,13.18,0,1
13/10/18 11:00,38.66,10.44,0.07,1
13/10/18 11:15,40.39,11.52,0,1
13/10/18 11:30,43.13,13.64,0,1
13/10/18 11:45,42.98,15.44,0,1
13/10/18 12:00,41.22,21.49,0.47,1
13/10/18 12:15,3.67,0,11.77,1
13/10/18 12:30,3.67,0,13.46,1
13/10/18 12:45,4.57,0,17.46,1
13/10/18 13:00,4.25,0,16.2,1
13/10/18 13:15,26.42,6.37,6.52,1
13/10/18 13:30,44.53,17.71,0,1
13/10/18 13:45,43.31,18.94,0,1
13/10/18 14:00,39.71,16.27,0,1
13/10/18 14:15,43.88,20.66,0,1
13/10/18 14:30,66.82,38.81,0,1
13/10/18 14:45,55.73,25.6,0,1
13/10/18 15:00,56.52,23.44,0,1
13/10/18 15:15,64.84,26.5,0,1
13/10/18 15:30,106.67,45.18,0,1
13/10/18 15:45,83.66,35.82,0,1
13/10/18 16:00,40.72,14.33,0,1
13/10/18 16:15,43.63,15.62,0,1
13/10/18 16:30,49.72,21.49,0,1
13/10/18 16:45,24.08,3.46,5.4,1
13/10/18 17:00,4.82,0,17.35,1
13/10/18 17:15,4.54,0,17.89,1
13/10/18 17:30,4.43,0,18,1
13/10/18 17:45,3.6,0,17.93,1
13/10/18 18:00,3.56,0,12.1,1
13/10/18 18:15,3.6,0,7.16,1
13/10/18 18:30,3.56,0,10.69,1
13/10/18 18:45,3.56,0,18.14,1
13/10/18 19:00,3.56,0,18.22,1
13/10/18 19:15,3.6,0,18.04,1
13/10/18 19:30,3.67,0,18.04,1
13/10/18 19:45,3.6,0,18.11,1
13/10/18 20:00,3.6,0,18.11,1
13/10/18 20:15,3.53,0,18.11,1
13/10/18 20:30,3.56,0,18.14,1
13/10/18 20:45,3.67,0,18.14,1
13/10/18 21:00,4.21,0,18.14,1
13/10/18 21:15,4.57,0,18.14,1
13/10/18 21:30,3.56,0,18.14,1
13/10/18 21:45,3.56,0,18.14,1
13/10/18 22:00,3.6,0,17.5,1
13/10/18 22:15,3.49,6.59,0.18,1
13/10/18 22:30,3.38,6.7,0,1
13/10/18 22:45,3.2,6.19,0,1
13/10/18 23:00,2.7,4.57,0,1
13/10/18 23:15,2.7,4.25,0,1
13/10/18 23:30,2.74,4.14,0,1
13/10/18 23:45,2.66,4.18,0,1
13/10/18 00:00,2.66,4.32,0,1
14/10/18 00:15,2.7,4.43,0,1
14/10/18 00:30,2.74,4.54,0,1
14/10/18 00:45,2.74,4.61,0,1
14/10/18 01:00,2.99,5.22,0,1
14/10/18 01:15,3.38,6.48,0,1
14/10/18 01:30,2.84,5.04,0,1
14/10/18 01:45,2.77,4.9,0,1
14/10/18 02:00,2.77,4.86,0,1
14/10/18 02:15,2.84,4.79,0,1
14/10/18 02:30,2.92,5.18,0,1
14/10/18 02:45,3.24,6.26,0,1
14/10/18 03:00,2.77,4.86,0,1
14/10/18 03:15,2.77,4.82,0,1
14/10/18 03:30,2.74,4.75,0,1
14/10/18 03:45,2.81,4.9,0,1
14/10/18 04:00,2.74,4.82,0,1
14/10/18 04:15,2.77,4.82,0,1
14/10/18 04:30,2.77,4.86,0,1
14/10/18 04:45,2.74,4.82,0,1
14/10/18 05:00,2.81,4.86,0,1
14/10/18 05:15,2.77,5.04,0,1
14/10/18 05:30,3.85,6.34,0,1
14/10/18 05:45,4.43,6.88,0,1
14/10/18 06:00,2.74,4.82,0,1
14/10/18 06:15,2.77,4.82,0,1
14/10/18 06:30,2.74,4.97,0,1
14/10/18 06:45,2.74,5.04,0,1
14/10/18 07:00,2.74,4.93,0,1
14/10/18 07:15,2.7,4.86,0,1
14/10/18 07:30,2.66,4.75,0,1
14/10/18 07:45,2.77,5.11,0,1
14/10/18 08:00,2.74,4.97,0,1
14/10/18 08:15,2.7,4.82,0,1
14/10/18 08:30,2.7,4.82,0,1
14/10/18 08:45,2.77,2.12,2.3,1
14/10/18 09:00,2.92,0,11.7,1
14/10/18 09:15,2.99,0,11.48,1
14/10/18 09:30,3.02,0,11.23,1
14/10/18 09:45,3.02,0,11.95,1
14/10/18 10:00,4.39,0,17.39,1
14/10/18 10:15,4.07,0,17.42,1
14/10/18 10:30,2.99,0,11.66,1
14/10/18 10:45,3.02,0,11.34,1
14/10/18 11:00,2.95,0,11.34,1
14/10/18 11:15,2.95,0,11.34,1
14/10/18 11:30,2.95,0,11.2,1
14/10/18 11:45,2.95,0,10.04,1
14/10/18 12:00,2.95,0,5.72,1
14/10/18 12:15,3.13,0,10.62,1
14/10/18 12:30,3.1,0,10.51,1
14/10/18 12:45,3.06,0,10.58,1
14/10/18 13:00,3.06,0,10.62,1
14/10/18 13:15,3.06,0,10.73,1
14/10/18 13:30,3.06,0,10.87,1
14/10/18 13:45,3.02,0,10.84,1
14/10/18 14:00,3.06,0,10.98,1
14/10/18 14:15,3.64,0,16.85,1
14/10/18 14:30,3.2,0,13.1,1
14/10/18 14:45,3.02,0,11.05,1
14/10/18 15:00,3.02,0,11.16,1
14/10/18 15:15,2.99,0,11.16,1
14/10/18 15:30,2.95,0,11.27,1
14/10/18 15:45,3.31,0,14.65,1
14/10/18 16:00,3.56,0,16.99,1
14/10/18 16:15,2.92,0,11.27,1
14/10/18 16:30,2.95,0,11.45,1
14/10/18 16:45,2.95,0,11.48,1
14/10/18 17:00,2.88,0,11.45,1
14/10/18 17:15,2.95,0,11.27,1
14/10/18 17:30,2.95,0,11.23,1
14/10/18 17:45,3.35,0,14.83,1
14/10/18 18:00,3.49,0,11.02,1
14/10/18 18:15,2.88,0,4.03,1
14/10/18 18:30,2.92,0,6.59,1
14/10/18 18:45,2.99,0,11.48,1
14/10/18 19:00,2.95,0,11.52,1
14/10/18 19:15,2.99,0,11.48,1
14/10/18 19:30,2.99,0,11.48,1
14/10/18 19:45,2.95,0,11.48,1
14/10/18 20:00,2.99,0,11.45,1
14/10/18 20:15,3.06,0,12.64,1
14/10/18 20:30,3.71,0,17.57,1
14/10/18 20:45,3.42,0,14.72,1
14/10/18 21:00,2.99,0,11.59,1
14/10/18 21:15,3.67,0,17.46,1
14/10/18 21:30,3.2,0,13.5,1
14/10/18 21:45,2.95,0,11.38,1
14/10/18 22:00,2.95,0,11.12,1
14/10/18 22:15,2.88,5.26,0.04,1
14/10/18 22:30,2.84,5.44,0,1
14/10/18 22:45,2.81,5.4,0,1
14/10/18 23:00,2.77,5.18,0,1
14/10/18 23:15,2.74,4.9,0,1
14/10/18 23:30,2.74,4.86,0,1
14/10/18 23:45,2.81,4.86,0,1
14/10/18 00:00,2.77,4.97,0,1
15/10/18 00:15,2.74,4.97,0,1
15/10/18 00:30,2.81,4.93,0,1
15/10/18 00:45,3.28,6.8,0,1
15/10/18 01:00,3.17,6.52,0,1
15/10/18 01:15,2.88,5.04,0,1
15/10/18 01:30,2.77,5.08,0,1
15/10/18 01:45,3.28,6.91,0,1
15/10/18 02:00,3.13,6.34,0,1
15/10/18 02:15,2.81,5.4,0,1
15/10/18 02:30,2.81,5.26,0,1
15/10/18 02:45,2.84,5.18,0,1
15/10/18 03:00,2.77,5.22,0,1
15/10/18 03:15,2.81,5.15,0,1
15/10/18 03:30,2.74,5.11,0,1
15/10/18 03:45,2.81,5.15,0,1
15/10/18 04:00,2.84,5.18,0,1
15/10/18 04:15,2.84,5.11,0,1
15/10/18 04:30,3.02,6.01,0,1
15/10/18 04:45,3.28,6.62,0,1
15/10/18 05:00,2.74,4.9,0,1
15/10/18 05:15,2.77,4.9,0,1
15/10/18 05:30,2.77,4.86,0,1
15/10/18 05:45,3.1,5.83,0,1
15/10/18 06:00,3.24,6.48,0,1
15/10/18 06:15,2.7,4.82,0,1
15/10/18 06:30,2.74,4.97,0,1
15/10/18 06:45,2.7,4.82,0,1
15/10/18 07:00,2.74,4.79,0,1
15/10/18 07:15,3.06,5.15,0,1
15/10/18 07:30,3.92,6.98,0,1
15/10/18 07:45,4.21,7.27,0,1
15/10/18 08:00,7.13,9.14,0,1
15/10/18 08:15,22.32,21.74,0,1
15/10/18 08:30,91.8,59.33,0,1
15/10/18 08:45,102.06,53.68,0,1
15/10/18 09:00,85.68,32.72,0,1
15/10/18 09:15,112.39,49.64,0,1
15/10/18 09:30,97.34,44.78,0,1
15/10/18 09:45,112.43,51.37,0,1
15/10/18 10:00,118.66,56.52,0,1
15/10/18 10:15,87.12,40.86,0,1
15/10/18 10:30,117.79,54.9,0,1
15/10/18 10:45,86.33,42.12,0,1
15/10/18 11:00,123.98,61.45,0,1
15/10/18 11:15,103.25,53.89,0,1
15/10/18 11:30,125.21,62.96,0,1
15/10/18 11:45,102.24,57.38,0,1
15/10/18 12:00,98.42,55.08,0,1
15/10/18 12:15,7.52,0.25,14.83,1
15/10/18 12:30,5.33,0,16.92,1
15/10/18 12:45,6.19,0,16.63,1
15/10/18 13:00,6.34,0,16.81,1
15/10/18 13:15,56.52,22.61,5,1
15/10/18 13:30,113.08,60.98,0,1
15/10/18 13:45,116.28,61.49,0,1
15/10/18 14:00,118.73,64.4,0,1
15/10/18 14:15,100.15,52.34,0,1
15/10/18 14:30,109.4,52.81,0,1
15/10/18 14:45,73.26,37.66,0,1
15/10/18 15:00,98.35,51.12,0,1
15/10/18 15:15,135.54,82.4,0,1
15/10/18 15:30,88.13,46.55,0,1
15/10/18 15:45,105.44,45.79,0,1
15/10/18 16:00,77.98,38.2,0,1
15/10/18 16:15,111.2,52.49,0,1
15/10/18 16:30,79.96,38.59,0,1
15/10/18 16:45,108.32,56.38,0,1
15/10/18 17:00,107.46,54.29,0,1
15/10/18 17:15,87.52,36.47,0,1
15/10/18 17:30,99.9,36.22,0,1
15/10/18 17:45,28.69,1.76,1.04,1
15/10/18 18:00,29.92,7.09,0.43,1
15/10/18 18:15,51.62,23.11,0,1
15/10/18 18:30,81.72,41.9,0,1
15/10/18 18:45,110.02,44.42,0,1
15/10/18 19:00,98.93,41.76,0,1
15/10/18 19:15,85.21,40.79,0,1
15/10/18 19:30,96.12,41.51,0,1
15/10/18 19:45,63.65,32.54,0,1
15/10/18 20:00,54.94,29.48,0,1
15/10/18 20:15,58.25,34.31,0,1
15/10/18 20:30,54.47,31.75,0,1
15/10/18 20:45,44.5,24.48,0,1
15/10/18 21:00,27.47,6.12,3.2,1
15/10/18 21:15,4.5,0,15.98,1
15/10/18 21:30,4.18,0,16.38,1
15/10/18 21:45,4.1,0,16.24,1
15/10/18 22:00,4,0.04,15.77,1
15/10/18 22:15,3.78,6.98,0.07,1
15/10/18 22:30,3.85,7.78,0,1
15/10/18 22:45,3.89,8.14,0,1
15/10/18 23:00,3.74,7.92,0,1
15/10/18 23:15,3.64,6.8,0,1
15/10/18 23:30,3.6,6.91,0,1
15/10/18 23:45,3.64,7.24,0,1
15/10/18 00:00,3.74,7.74,0,1
16/10/18 00:15,3.67,7.7,0,1
16/10/18 00:30,4.75,8.35,0,1
16/10/18 00:45,4.57,8.1,0,1
16/10/18 01:00,3.64,6.98,0,1
16/10/18 01:15,3.74,7.81,0,1
16/10/18 01:30,3.24,6.48,0,1
16/10/18 01:45,3.1,6.05,0,1
16/10/18 02:00,3.1,6.19,0,1
16/10/18 02:15,3.1,6.08,0,1
16/10/18 02:30,3.17,6.3,0,1
16/10/18 02:45,3.17,6.3,0,1
16/10/18 03:00,3.1,6.16,0,1
16/10/18 03:15,3.1,6.12,0,1
16/10/18 03:30,3.06,5.94,0,1
16/10/18 03:45,3.1,6.05,0,1
16/10/18 04:00,3.17,6.19,0,1
16/10/18 04:15,3.1,6.16,0,1
16/10/18 04:30,3.1,6.05,0,1
16/10/18 04:45,3.53,7.38,0,1
16/10/18 05:00,3.53,6.91,0,1
16/10/18 05:15,3.2,6.23,0,1
16/10/18 05:30,3.64,7.81,0,1
16/10/18 05:45,3.56,7.52,0,1
16/10/18 06:00,3.02,5.94,0,1
16/10/18 06:15,3.06,5.98,0,1
16/10/18 06:30,3.06,6.3,0,1
16/10/18 06:45,3.1,6.12,0,1
16/10/18 07:00,3.02,6.01,0,1
16/10/18 07:15,2.99,5.72,0,1
16/10/18 07:30,3.2,5.58,0,1
16/10/18 07:45,5.04,8.06,0,1
16/10/18 08:00,5.33,7.31,0,1
16/10/18 08:15,46.84,34.45,0,1
16/10/18 08:30,80.82,59.72,0,1
16/10/18 08:45,92.74,54.43,0,1
16/10/18 09:00,122.8,58.9,0,1
16/10/18 09:15,104.22,53.14,0,1
16/10/18 09:30,110.52,49.18,0,1
16/10/18 09:45,88.63,39.46,0,1
16/10/18 10:00,114.62,53.32,0,1
16/10/18 10:15,94.75,45.18,0,1
16/10/18 10:30,77.69,39.24,0,1
16/10/18 10:45,115.16,58.68,0,1
16/10/18 11:00,62.17,37.62,0,1
16/10/18 11:15,54.61,36.25,0,1
16/10/18 11:30,63,48.13,0,1
16/10/18 11:45,64.55,44.39,0,1
16/10/18 12:00,44.14,30.13,0,1
16/10/18 12:15,13.75,2.81,12.56,1
16/10/18 12:30,5.08,0,16.74,1
16/10/18 12:45,5.51,0,15.95,1
16/10/18 13:00,5.8,0,16.13,1
16/10/18 13:15,34.74,18.5,4.64,1
16/10/18 13:30,71.35,52.45,0,1
16/10/18 13:45,54.83,33.05,0,1
16/10/18 14:00,63.5,49.75,0,1
16/10/18 14:15,70.45,47.95,0,1
16/10/18 14:30,56.74,40.61,0,1
16/10/18 14:45,64.22,46.01,0,1
16/10/18 15:00,57.02,34.74,0,1
16/10/18 15:15,59.8,47.09,0,1
16/10/18 15:30,59.94,42.66,0,1
16/10/18 15:45,68.8,48.28,0,1
16/10/18 16:00,56.63,37.37,0,1
16/10/18 16:15,58.64,45.5,0,1
16/10/18 16:30,59.26,41.58,0,1
16/10/18 16:45,69.41,52.09,0,1
16/10/18 17:00,65.84,46.48,0,1
16/10/18 17:15,53.86,35.53,0,1
16/10/18 17:30,52.27,36.04,0.07,1
16/10/18 17:45,29.92,1.73,1.15,1
16/10/18 18:00,30.06,7.38,0.36,1
16/10/18 18:15,40.61,26.1,0,1
16/10/18 18:30,51.95,40.39,0,1
16/10/18 18:45,72.76,56.27,0,1
16/10/18 19:00,61.27,43.06,0,1
16/10/18 19:15,72.11,51.62,0,1
16/10/18 19:30,61.78,44.17,0,1
16/10/18 19:45,61.16,47.92,0,1
16/10/18 20:00,66.78,46.69,0,1
16/10/18 20:15,52.31,39.85,0,1
16/10/18 20:30,60.48,48.24,0,1
16/10/18 20:45,45.4,20.45,0,1
16/10/18 21:00,21.31,3.92,7.16,1
16/10/18 21:15,6.77,0,14.54,1
16/10/18 21:30,4.03,0,16.7,1
16/10/18 21:45,4.07,0,16.67,1
16/10/18 22:00,3.96,0.04,16.13,1
16/10/18 22:15,3.74,6.44,0.11,1
16/10/18 22:30,3.67,7.34,0,1
16/10/18 22:45,3.74,7.56,0,1
16/10/18 23:00,4.75,8.39,0,1
16/10/18 23:15,3.96,7.27,0,1
16/10/18 23:30,3.64,6.62,0,1
16/10/18 23:45,3.64,6.7,0,1
16/10/18 00:00,3.67,7.2,0,1
17/10/18 00:15,3.71,7.27,0,1
17/10/18 00:30,3.67,6.41,0,1
17/10/18 00:45,3.67,6.48,0,1
17/10/18 01:00,3.67,6.62,0,1
17/10/18 01:15,3.67,7.27,0,1
17/10/18 01:30,3.71,7.24,0,1
17/10/18 01:45,4.07,7.02,0,1
17/10/18 02:00,4.86,8.6,0,1
17/10/18 02:15,4.28,8.17,0,1
17/10/18 02:30,3.71,7.2,0,1
17/10/18 02:45,3.71,7.34,0,1
17/10/18 03:00,3.78,7.27,0,1
17/10/18 03:15,3.71,7.24,0,1
17/10/18 03:30,3.28,6.19,0,1
17/10/18 03:45,3.06,5.94,0,1
17/10/18 04:00,3.13,5.98,0,1
17/10/18 04:15,3.17,6.19,0,1
17/10/18 04:30,3.13,6.01,0,1
17/10/18 04:45,3.1,5.87,0,1
17/10/18 05:00,3.06,5.83,0,1
17/10/18 05:15,3.56,6.77,0,1
17/10/18 05:30,3.67,7.13,0,1
17/10/18 05:45,3.78,7.34,0,1
17/10/18 06:00,3.67,6.95,0,1
17/10/18 06:15,3.6,6.62,0,1
17/10/18 06:30,3.24,6.05,0,1
17/10/18 06:45,3.02,5.9,0,1
17/10/18 07:00,3.1,5.8,0,1
17/10/18 07:15,3.02,5.58,0,1
17/10/18 07:30,3.49,5.98,0,1
17/10/18 07:45,4.82,7.49,0,1
17/10/18 08:00,5.18,6.73,0,1
17/10/18 08:15,31.5,28.73,0,1
17/10/18 08:30,63.5,59.04,0,1
17/10/18 08:45,66.6,56.81,0,1
17/10/18 09:00,92.56,54.18,0,1
17/10/18 09:15,79.45,38.27,0,1
17/10/18 09:30,111.13,48.02,0,1
17/10/18 09:45,97.67,48.64,0,1
17/10/18 10:00,125.35,64.87,0,1
17/10/18 10:15,69.05,34.24,0,1
17/10/18 10:30,69.8,35.68,0,1
17/10/18 10:45,106.63,52.45,0,1
17/10/18 11:00,127.04,60.7,0,1
17/10/18 11:15,107.86,57.13,0,1
17/10/18 11:30,121.43,63.11,0,1
17/10/18 11:45,53.75,33.62,0,1
17/10/18 12:00,53.17,41.58,0,1
17/10/18 12:15,6.37,0.18,15.08,1
17/10/18 12:30,5.18,0,15.37,1
17/10/18 12:45,5.51,0,14.36,1
17/10/18 13:00,5.98,0,14.47,1
17/10/18 13:15,25.7,7.7,5.98,1
17/10/18 13:30,47.7,26.89,0,1
17/10/18 13:45,45.32,23.47,0,1
17/10/18 14:00,56.3,39.96,0,1
17/10/18 14:15,71.5,48.31,0,1
17/10/18 14:30,58.97,41.62,0,1
17/10/18 14:45,74.16,49.93,0,1
17/10/18 15:00,60.52,43.38,0,1
17/10/18 15:15,46.01,26.1,0,1
17/10/18 15:30,66.89,42.23,0,1
17/10/18 15:45,67.39,48.17,0,1
17/10/18 16:00,51.66,31.1,0,1
